Player,Team,Rating,ACS,KD,ADR,KAST,KPR,APR,FKPR,FDPR,Total_Rounds_Played,url,tier_m,region_m,opponents
Jinggg,Paper Rex,1.115,229.13,1.185,159.148,0.721,0.813,0.218,0.123,0.115,392.0,https://www.vlr.gg/player/7378/jinggg?timespan=90d,0.972,0.967,"['DetonatioN FocusMe', 'ZETA DIVISION', 'T1', 'Xipto x Global Esports', 'ZETA DIVISION GC', 'DRX Changers', 'Xipto x Global Esports', 'Wolves Esports', 'DetonatioN FocusMe', 'Trace Esports', 'DetonatioN FocusMe', 'DRX', 'Rex Regum Qeon', 'EDward Gaming', 'Gen.G', 'EDward Gaming', 'FUT Esports', 'G2 Esports', 'DRX', 'TALON', 'Gen.G', 'ZETA DIVISION', 'Rex Regum Qeon', 'DetonatioN FocusMe', 'DRX', 'TALON', '100 Thieves', 'EDward Gaming', 'G2 Esports', 'Gen.G', 'T1', 'DRX', 'TALON', 'BLEED', 'Global Esports', 'Team Secret', 'Gen.G', 'T1', 'Sentinels', 'T1', 'FULL SENSE', 'Sentinels', 'Evil Geniuses', 'Evil Geniuses', 'LOUD', 'FUT Esports', 'EDward Gaming', 'KRÜ Esports', 'Evil Geniuses', 'NRG Esports', 'EDward Gaming', 'FNATIC', 'DRX', 'DRX', 'DRX', 'T1', 'Rex Regum Qeon', 'Gen.G', 'ZETA DIVISION', 'TALON', 'Global Esports', 'DRX', 'T1', 'Team Secret', 'DetonatioN FocusMe', 'Cloud9', 'DetonatioN FocusMe', 'ZETA DIVISION', 'Team Heretics', 'Team Secret', 'BOOM Esports', 'BLEED', 'Global Esports', 'Team Liquid', 'LEVIATÁN', 'EDward Gaming', 'FunPlus Phoenix', 'OpTic Gaming', 'FNATIC', 'Guild Esports', 'XERXIA Esports', 'Team Secret', 'BLEED', 'Alter Ego', 'ORDER', 'BOOM Esports', 'LaZe', 'BLEED', 'LaZe', 'No Namers', 'Blitz Esports', 'Todak', 'KPMOONIIBLM9', 'Avium Esports', 'Galaxy Esports', 'BLEED', 'LaZe', 'ZETA DIVISION', 'G2 Esports', 'The Guard', 'DRX', 'XERXIA Esports', 'BLEED', 'XERXIA Esports', 'South Built Esports', 'Persija Esports', 'Fancy United Esports', 'BLEED', 'No Namers', 'KPMOONIIBLM9', 'Madness Esports', 'Todak', 'You Guys Get Paid?', 'Louvre', 'Alter Ego', 'Louvre', 'BOOM Esports', 'Sharper Esport', 'Team Exploit', 'Bren Esports', 'BLEED', 'Team Big BAAM', 'South Built Esports', 'DAMWON Gaming', 'NORTHEPTION', 'Global Esports', 'BLEED', 'BLEED', 'Louvre', 'Foxy Araikordai', 'Louvre', 'UndeRank', 'Paper Rex', 'Brain And Friends', 'Team Titan', 'Todak', 'Saints', 'Kingsmen', 'Saints', 'Running Dogs', 'Team SMG', 'Todak', 'Louvre', 'Kingsmen', 'Team SMG', 'Todak', 'Wulf Esports', 'Rendezvous', 'Team SMG', 'Zero Synergy']"
noze,Formulation GC,1.063,207.855,1.106,135.398,0.7,0.741,0.272,0.087,0.074,578.0,https://www.vlr.gg/player/30240/noze?timespan=90d,0.5,1.0,"['Zerance Mint', 'HEROIC Valkyries', 'KBV', 'Nuxeria GC', 'Veni Esports GC', 'DVM Miss', 'SSP Numina', 'Dragon Seekers', 'Reveal Multigaming Shinsei', 'Surrenderers', 'HEROIC Valkyries', 'FOKUS Sakura', 'ALTERNATE aTTaX Ruby', 'ForsaKen', 'ForsaKen', 'Wronglifes', 'ALTERNATE aTTaX Ruby', 'DSM-5', 'NYAN ESPORTS', 'On Sight', 'NOVO Nightingale', 'Surrenderers', 'On Sight', 'Parma Esports', 'TOG Kitsune', 'EXALTY GC', 'BITTERSUITE', 'Odd 1 OUT', 'Mix Peek', 'MadWolves', 'Incognito GC', 'Celestials', 'Skulls Esports Regina', 'Checkmates', 'NYAN ESPORTS', 'Azure', 'Invicta', 'ALTERNATE aTTaX Ruby', 'FATE Esports Flare', 'Wild Panthers Nemesis', 'Surrenderers', 'ALTERNATE aTTaX Ruby', 'Jokers Slay', 'Surrenderers', 'Gamax Lite', 'Shrubs', 'Dortmund Esports Crescent', 'ALTERNATE aTTaX Ruby', 'AEX-1 Nova', 'Saltire Sirens', 'Ranked Demons', 'HereWeGoAgain', 'FiveTales Espor Female', 'Impulse GW Golden', 'Reverie', 'Squad Of Aces Blaze', 'Serendipia', 'QLASH U-Sync', 'Alien Anonymo']"
bdog,M80,1.104,202.039,1.182,128.235,0.754,0.734,0.402,0.11,0.083,266.0,https://www.vlr.gg/player/844/bdog?timespan=90d,0.91,0.915,"['Cubert Academy', 'Nightblood Gaming', 'TSM', 'YFP', 'Hakikimori', '2Game Esports', 'QoR', 'RANKERS', 'QoR', 'Maryville University', 'Sentinels', 'Green Goblin', 'Cuddle Gang', ""add3r's kittens"", 'Funhavers', 'LoungeLizardWW', 'Motion Men', 'Oxygen Esports', 'FLUFFY AIMERS', 'Blinn', 'FLUFFY AIMERS', 'Oxygen Esports', 'Blinn', 'YFP', 'Moist x Shopify', 'QoR', 'Oxygen Esports', 'M80', 'Blinn', 'M80', 'TSM', 'SaD Esports', 'Winthrop University', 'Dough Bros', 'SaD Esports', 'Torch', 'glip', 'IlluZion', 'Let Us Cook', 'SaD Purple', '1Millisecond', 'Oxygen Esports', 'Team Drone', 'St. Clair Saints', 'Team Amanda', 'Argon Black', 'Version1', 'Let Us Cook', 'goth boy clique', 'Torch', 'ImPerium Vancuverii', 'special grade', 'of uh uh', 'BackOutsideBoys', 'BackOutsideBoys', 'Torch', 'Feel the Wood', 'Moist x Shopify', 'Mochi Fanclub', 'BTR Fanclub', ' Sway eSports', 'Pug Squad', 'Turtle Troop', 'YFP', 'Feel the Wood', 'BAD SAD AND MAD', 'Mugi', 'Big Hot Men', 'QoR', 'ROSE', 'Argon Black', ""Let's Be Great"", 'Moist x Troop', '#1VCTOPENSTATS', 'Torch', 'Ambrosia', 'Tenax', 'Georgia Tech Gold', 'G2 Esports', 'M80', 'Turtle Troop', 'Oxygen Esports', 'M80', 'Disguised', 'TSM', '99 Strength', 'Good Morrow', 'Ignite Beyond ', 'Ambrosia', 'DareDevils', 'Chicago Empyre', 'afterMath Esports', 'G2 Esports', 'Moist Moguls', 'FaZe Clan', 'Oxygen Esports', 'Turtle Troop', 'TSM', 'Oxygen Esports', 'Nearest Airport', 'The Silk Road', 'Goofy Goobers', 'Astéri 7', 'Dark Ratio', 'sqn 2.0', 'Dark Ratio', 'sqn 2.0', 'BASILISK', 'Team Fish Taco', 'Skwirel Warriers', 'Division 0', 'Team ShahZaM', 'Team Shanks', 'Sentinels', 'Cloud9', 'FaZe Clan', 'OpTic Gaming', 'Cloud9', 'Evil Geniuses', 'FaZe Clan', 'Sentinels', 'Version1', 'Sentinels', 'Built By Gamers Academy', 'TSM', 'Gen.G', 'Girl Kissers', 'XSET', 'The Guard', 'Version1', 'XSET', 'Cloud9', '100 Thieves', 'Evil Geniuses', 'The Guard', 'Complexity', 'NRG Esports', 'Complexity', 'Soniqs', 'Pioneers', 'Bait Academy', 'Rise', 'VIRTUOSO', 'Archons', 'Zero MarksMen Silver', 'Scooby Gang', 'TSM', 'Zero MarksMen Black', 'The Guard', 'VIRTUOSO']"
basbabe,Z11,1.119,205.667,1.175,134.003,0.768,0.751,0.376,0.105,0.079,500.0,https://www.vlr.gg/player/31537/basbabe?timespan=90d,0.92,0.805,"['KIMMY KITTENS', 'FULL SENSE', 'Team Secret Academy', 'Oblivion Force', 'TALON Academy', 'Alter Ego', 'ZOL Esports', 'The MongolZ', 'Himothys', 'Sdobbies', 'S2 Esports', 'Team NKT Academy', 'Sharper Esport', 'Made in Thailand', 'Made in Thailand', 'Sdobbies', 'Z11', 'Sdobbies', 'Team Fully', 'gollum666', 'Team NKT', 'Valee Thai Esports', 'Sharper Esport', 'FULL SENSE', 'Barn nong chok', 'Made in Thailand', 'Attack All Around', 'Team NKT', 'FULL SENSE', 'Gelida Esports', 'Team NKT', 'Team NKT', 'CRIT Esports', 'Made in Thailand', 'FULL SENSE', 'Sharper Esport', 'Capybara', 'XERXIA Esports', 'Instalock X', 'Sharper Esport', 'FULL SENSE', 'Made in Thailand', 'Team NKT', 'XERXIA Esports', 'Thailand Attitude', 'FULL SENSE', 'Made in Thailand', 'Gelida Esports', 'Sharper Esport', 'CRIT Esports', 'Thug Make', 'Ponytails']"
Ivy,Nongshim RedForce,1.114,197.619,1.186,124.388,0.783,0.728,0.353,0.071,0.049,319.0,https://www.vlr.gg/player/31829/ivy?timespan=90d,0.969,0.938,"['TALON', 'Rex Regum Qeon', 'BOOM Esports', 'DRX', 'ZETA DIVISION', 'BOOM Esports', 'FULL SENSE', 'BOOM Esports', 'RIDDLE ORDER', 'Revenant Esports', 'Nongshim RedForce', 'Dplus Esports', 'Nongshim RedForce', 'SLT Seongnam', 'Nongshim RedForce', 'FEARX', 'Team IAM', 'SUPERFECT Esports', 'Dplus Esports', 'VEC DAEJEON', 'Incheon On Sla2ers', 'LFG Portal', 'Frozen 3', 'TSW', 'World Game Star', 'LFG Portal', 'Zippy Xp', 'Nongshim RedForce', 'Incheon On Sla2ers', 'Dplus Esports', 'CNJ Esports', 'Maru Gaming', 'SLT Seongnam', 'Gwangju Shadow', 'OP.GG SPORTS', 'No No No', 'Never Give Up', 'ARAV Esports', 'GameCoach Academy', 'Alice Team', '승현짱짱12', 'KIDZONE', 'ArcticFox', 'Crazy Raccoon']"
Müza,Instinct Skills,0.961,229.946,0.771,141.495,0.784,0.758,0.381,0.134,0.083,37.0,https://www.vlr.gg/player/50429/m-za?timespan=90d,0.65,0.65,['MixPe']
Logan,QoR,1.109,217.368,1.15,145.127,0.743,0.746,0.323,0.085,0.058,1194.0,https://www.vlr.gg/player/5093/logan?timespan=90d,0.852,0.893,"['Trust In Plug', 'Ambrosia', 'Shopify Rebellion Gold', 'Shopify Rebellion Black', 'SaD Esports', 'Landor', 'Maryville University', 'Fractal Gaming', 'YBW', 'The Bansies', 'St. Clair Saints', 'Green Grapes', 'THANOS WORLD', 'Pigeons', 'Abdes Daycare', 'special grade', 'Awaken Militia', 'Maryville University', '#M1MS', 'Christians Rottweilers', 'Landor', 'Atlantis Esports', 'Pigeons', 'can not control klan', 'Scarlet Knights Black', 'Team GOGO', 'Pigeons', 'Dexterity Gaming', 'the party never ends', 'Abdes Daycare', 'Yunos Pugstars', 'Nightblood Gaming', 'Turtle Troop', 'Nightblood Gaming', 'washed', 'Turtle Troop', 'Blue Otter', 'TAMU Maroon', 'Winthrop University', 'SJSU Blue', 'Prospects', 'Utica University', 'ROSE', 'ABG luvrs', 'BN', 'Outlast', 'The Last Team', 'Krug Life', 'SaD Esports', 'YDZ Esports', 'Team Digital', 'Funhavers', 'HippoStrikesAgain', 'NIGHTSHADE', 'T2', 'Gekko', 'ROSE', 'Aspyre x Swarm', 'Rock Bottom', 'kellogs cereal', 'Seulgi Fanclub', 'SaD Esports', 'Gekko', 'Siena Heights University', '1anddone', 'Cumberland Rising', 'Russian Mafia', 'washed', 'SaD Purple', 'LazerrFreeks Mythic', 'APX', 'Berzerkers Moon', ""Cohburg's Kittens"", 'West Virginia University', 'The Gnomes', 'royexakim1', 'evil genies', 'Green Goblin', 'Nearest Airport', 'Eternal Focus Crimson', ""add3r's kittens"", 'SaD Frost', 'SaD Purple', 'LazerrFreeks Mythic', 'Nearest Airport', 'Harmony', 'ABG luvrs', 'CCG Esports', 'Flyaway ', 'Sad Green', 'Shake and Jake', 'uhhhh', 'F5 Esports', 'ROSE', 'Reign Above', 'Scarlet Knights Black', 'Freaky Furries', 'OREGON HACK', 'SaD Purple', 'evil genies', '1337', 'Big Back Baddies ', 'Vibin Out Vex ', 'DOOMSDAY', 'Guppies', 'RyZ Knights', 'Thinking Marksmen', 'Power Rangers Jungle Fury', 'Ugly Hamsters', 'RyZ Knights', 'Ions Day Care', 'Thinking Men', 'The Grid', '1Millisecond', 'Team Kraken', 'justice for jerwin', 'Street Sweepers', 'SaD Purple', 'Cosmic Divide', 'lost passion', 'puchan fan club', 'BHOP Esports', 'good luck', 'Resonate', 'meow control', 'Baguette', 'Van Lyn ', 'SaD Purple', ""Life's a Game"", 'DOOMSDAY', 'good luck', 'Project 01', 'Blinn', '1337', 'VisionZ', 'Nepotism', 'Van Lyn Black', 'RyZe Esports ', 'wows little pugstars', 'Corinthians 1920:1080', 'Sneaky Linqs', 'meow control', '4star', 'justice for clear', 'ROSE', 'SaD Purple', 'meow control', 'Cumberland Phoenix', 'Last Resistance', 'good luck']"
take,REJECT,0.85,152.699,0.776,103.326,0.715,0.55,0.353,0.06,0.086,550.0,https://www.vlr.gg/player/31841/take?timespan=90d,0.878,0.85,"['RIDDLE ORDER', 'NOEZ FOXX', 'RIDDLE ORDER', 'FENNEL', 'NOEZ FOXX', 'ZETA DIVISION Academy', 'CREST GAMING Zst', 'NORTHEPTION', 'PARON', 'CREST GAMING Zst', 'Delight', 'IGZIST', 'esports team αD', 'PARON', 'esports team αD', 'ArcoBaleNO', 'Chrysalis', 'CREST GAMING Zst', 'Cryptid', ""Father's Back"", 'Mirage Esports', 'Murash Gaming', 'ALBION', 'EELs', 'ZETA DIVISION GC', 'Citrus e-sports', 'Insomnia', 'FIRST Gaming', 'Citrus e-sports', 'FAV gaming', 'EELs', 'All Ways Incheon', 'SPARKS']"
whzy,Bilibili Gaming,0.908,206.009,0.989,130.333,0.715,0.76,0.171,0.188,0.162,464.0,https://www.vlr.gg/player/4885/whzy?timespan=90d,0.999,0.969,"['JDG Esports', 'Nova Esports', 'TYLOO', 'EDward Gaming', 'Trace Esports', 'FunPlus Phoenix', 'Xi Lai Gaming', 'NRG Esports', 'DRX', 'Trace Esports', 'Team DDPY', 'DRX', 'Wolves Esports', 'Wolves Esports', 'Nova Esports', 'Xi Lai Gaming', 'KRÜ Esports', 'FNATIC', 'FunPlus Phoenix', 'EDward Gaming', 'JDG Esports', 'EDward Gaming', 'Dragon Ranger Gaming', 'Nova Esports', 'Wolves Esports', 'FunPlus Phoenix', 'JDG Esports', 'Titan Esports Club', 'All Gamers', 'Trace Esports', 'TYLOO', 'Trace Esports', 'Titan Esports Club', 'Wolves Esports', 'Wolves Esports', 'Titan Esports Club', 'Attacking Soul Esports', 'LGD Gaming', 'Royal Never Give Up', 'Night Wings Gaming', 'Titan Esports Club', 'VLG Esports', 'Trace Esports', 'EDward Gaming', 'Trace Esports', 'Royal Never Give Up', 'Ninjas In Pyjamas', 'TOP Esports', 'All Gamers', 'Dragon Ranger Gaming', 'Xi Lai Gaming', 'Trace Esports', 'FunPlus Phoenix', 'Weibo Gaming', 'EDward Gaming', 'DRX', 'NRG Esports', 'FNATIC', 'NRG Esports', 'EDward Gaming', 'FunPlus Phoenix', 'EDward Gaming', 'Trace Esports', 'Monarch Effect', 'EDward Gaming', 'Attacking Soul Esports', 'FunPlus Phoenix', 'Shenzhen NTER', 'Attacking Soul Esports', 'Douyu Gaming', 'Royal Never Give Up', 'Gank Gaming', 'Kingzone', 'NewHappy Esports', 'JiJieHao', 'Rare Atom', 'Number One Player', 'Four Angry Men', 'TYLOO', 'Totoro Gaming', 'Dragon Ranger Gaming', 'EDward Gaming', 'Shenzhen NTER', 'Invincible Gaming', 'Rare Atom', 'Royal Never Give Up', 'Oxyg3niOus', 'TYLOO', 'Invictus Gaming', 'EDward Gaming', 'Shenzhen NTER', 'FunPlus Phoenix ZHUQUE', 'Attacking Soul Esports', 'Monarch Effect', 'EDward Gaming', 'FunPlus Phoenix ZHUQUE', 'Attacking Soul Esports', 'EDward Gaming', 'Monarch Effect', 'Shenzhen NTER', 'Attacking Soul Esports', 'Invincible Gaming', 'ShanXi Gaming Girls', 'Night Wings Gaming', 'Invincible Gaming', 'ShanXi Gaming Girls', 'Night Wings Gaming', 'FunPlus Phoenix ZHUQUE', 'Weibo Gaming', 'EDward Gaming', 'Attacking Soul Esports', 'Shenzhen NTER', 'KONE eSports Club', 'Number One Player', 'Shenzhen NTER', 'Weibo Gaming', 'Monarch Effect', 'Night Wings Gaming', 'KONE eSports Club', 'Weibo Gaming', 'EDward Gaming', 'TYLOO', 'KONE eSports Club', 'Shenzhen NTER', 'Number One Player', 'Weibo Gaming', 'FunPlus Phoenix ZHUQUE', 'EDward Gaming', 'Night Wings Gaming', 'Weibo Gaming', 'O2 Gaming', 'Shenzhen NTER', 'Qing Jiu Club', 'FunPlus Phoenix ZHUQUE', 'EDward Gaming', 'Totoro Gaming', 'EDward Gaming', 'KONE eSports Club', 'Number One Player', 'KONE eSports Club', 'All Gamers', 'Night Wings Gaming', 'Totoro Gaming', 'KONE eSports Club', 'LIZHI', 'All Gamers', 'Totoro Gaming', 'LIZHI', 'Underdog', 'All Gamers']"
RMoMoツ,momo親子台,0.344,101.531,0.311,66.019,0.531,0.281,0.254,0.0,0.125,32.0,https://www.vlr.gg/player/49950/rmomo?timespan=90d,0.65,0.65,['GOOD BOY']
Moh,The Ultimates,1.059,216.491,1.094,142.192,0.747,0.772,0.35,0.127,0.094,215.0,https://www.vlr.gg/player/5600/moh?timespan=90d,0.867,0.845,"['Al-Qadsiah Esports', 'DRAGONS', 'Al-Qadsiah Esports', 'DRAGONS', 'Onyx Ravens', 'Al-Qadsiah Esports', 'Onyx Ravens', 'XO Esports', 'DRAGONS', 'Valley of Heroes', 'Onyx Ravens', 'Oceann', 'Vision Esports', 'Twisted Minds Esports', 'aldondons', 'Al-Qadsiah Esports', 'RobotAim', 'DRAGONS', 'Twisted Minds Esports', 'Vision Esports', 'DRAGONS', 'PCIFIC Espor', 'Apeks', 'SAW', 'Joblife', 'MOUZ', 'PCIFIC Espor', 'R8 Esports', 'R8 Esports', 'NASR Esports', 'Unity Esports', 'Unity Esports', 'Twisted Minds Esports', 'The Ultimates', 'Underground Gaming', 'Onyx Ravens', 'The Ultimates', 'Fraggerz', 'The Ultimates', 'Underground Gaming', 'Unity Esports', 'DRAGONS', 'Vision Esports', 'Twisted Minds Esports', 'Fraggerz', 'The Ultimates', 'Underground Gaming', 'Unity Esports', 'DRAGONS', 'The Ultimates', 'Twisted Minds Esports', 'Vision Esports', 'KR Esports', 'DRAGONS', 'Underground Gaming', 'Onyx Ravens', 'The Vicious', 'G3 Esports', 'The Ultimates', 'Underground Gaming', 'The Ultimates', 'Twisted Minds Esports', 'Unity Esports', 'Unity Esports', 'Underground Gaming', 'Fraggerz', 'Unity Esports', 'The Ultimates', 'DRAGONS', 'Twisted Minds Esports', 'Twisted Minds Esports', 'DRAGONS', 'Vision Esports', 'Underground Gaming', 'Vision Esports', 'Underground Gaming', 'Fraggerz', 'Unity Esports', 'XO Esports', 'FOG ESPORT', 'The Ultimates', 'The Ultimates', 'Onyx Ravens', 'Gamax Esports', 'Twisted Minds Esports', 'DRAGONS', 'BeQuiet', 'BBL Esports', 'NASR Esports', 'BBL Esports', 'Apeks', 'Triple Esports Club', 'Twisted Minds Esports', 'The Ultimates', 'The Ultimates', 'Geekay Esports', 'The Ultimates', 'Twisted Minds Esports', 'Geekay Esports', 'XO Esports', 'Onyx Ravens', 'Triple Esports Club', 'Twisted Minds Esports', 'Team Egypt', 'Team Kuwait', 'Team Tunisia', 'AL MOORYAAT ESPORTS CLUB', 'AL MOORYAAT ESPORTS CLUB', 'Kratos Esports', 'Kratos Esports', 'Fraggerz', 'Fraggerz', 'Apeks', 'FOKUS', 'Case Esports', 'Gentle Mates', 'The Ultimates', 'Twisted Minds Esports', ""Team RA'AD"", ""Team RA'AD"", 'NASR Esports', 'Triple Esports Club', 'Twisted Minds Esports', 'NOBLES', 'The Ultimates', 'Twisted Minds Esports', 'Triple Esports Club', 'Underground Gaming', 'Unity Esports', 'Fraggerz', 'NOBLES', 'The Ultimates', 'Twisted Minds Esports', 'Triple Esports Club', 'Underground Gaming', 'Unity Esports', 'Fraggerz', 'ArchNemesis eSports', 'The Ultimates', 'Triple Esports Club', 'Unity Esports', 'Unity Esports', 'Dice 10', 'The Ultimates', 'Twisted Minds Esports', 'Valiant', 'Triple Esports Club', 'Unity Esports', 'Ashur Esports', 'Dice 10']"
WerlasS,Galatasaray Esports,1.035,200.147,1.098,132.931,0.762,0.725,0.202,0.065,0.046,244.0,https://www.vlr.gg/player/13545/werlass?timespan=90d,0.925,0.92,"['Eternal Fire', 'BBL PCIFIC', 'Eternal Fire', 'Digital Athletics', 'Papara SuperMassive', 'İstanbul Wildcats', 'Eternal Fire', 'İstanbul Wildcats', 'Digital Athletics', 'Papara SuperMassive', 'Papara SuperMassive', 'Eternal Fire', 'Galakticos', 'FUT Esports', 'NEANLATIYONBOLM', 'Fenerbahçe Esports', 'XXL', 'XXL', 'XXL', 'NAPOLYON', 'Team Gigantic', 'S2G Esports', 'Galatasaray Esports', 'Digital Athletics', 'İstanbul Wildcats', 'Papara SuperMassive', 'HOWL Esports', 'Galakticos', 'Fenerbahçe Esports', 'Fire Flux Esports', 'Fenerbahçe Esports', 'Digital Athletics', 'HOWL Esports', 'Dark Passage', 'There is no tomorrow', 'Galatasaray Esports', 'Team NVus', 'Team NVus', 'Tamaria Altunga Esports', 'trashcan', 'XOXO Esports', 'Team Demiral Esports', 'XOXO Esports', 'BursaEspor', 'PCIFIC Espor', 'PCIFIC Espor', 'There is no tomorrow', 'PCIFIC Espor', 'PCIFIC Espor', 'Galakticos', 'New Boss Esports', 'Team Demiral Esports', 'New Boss Esports', 'BursaEspor', 'Oxuji', 'cmon bruh cmon', '2L8', 'Origami Team', 'Oxuji', 'PCIFIC Espor', 'S2G Esports', 'Papara SuperMassive', 'Galakticos', 'İstanbul Wildcats', 'Fenerbahçe Esports', 'Digital Athletics', 'Galatasaray Esports', 'Thunderbolts Gaming', 'S2G Esports', 'Parla Esports', 'Digital Athletics', 'Galakticos', 'Team Lixa', 'FUT Esports', 'Fire Flux Esports', 'Papara SuperMassive', 'FUT Esports', 'Team Lixa', 'Thunderbolts Gaming', 'Team Divinity', 'S2G Esports', 'Never Named', '010 Esports', 'Fire Flux Esports', 'Twisted Minds Esports', 'BIG', 'bonk', 'Zero Tenacity', 'HEET', 'who cars?', 'Diamant Esports', 'Valorians', 'Galatasaray Esports', 'Fire Flux Young', 'Fenerbahçe Esports', 'Gringo Team', 'RoyalInitiators', 'NoSmokes', 'Parla Esports', 'Digital Athletics', 'Gringo Team', 'Galakticos', 'TETA Esports', 'ASKOLANDINIZ', 'Eternal Fire', 'WENEEDORG', 'Team Lixa', 'Team Aurora', 'Team Lixa', 'Unknownpros', 'Eternal Fire', 'Piercer Esports', 'Eternal Fire', 'Sahangiller Espor', 'Unknownpros', 'Cyber Skull Esports', 'Team Aurora', 'NoobsInAct1oN', 'Fenerbahçe Esports', 'MASSIVESTROKE E-SPORTS']"
Bon,Overtake,1.036,186.375,1.02,121.51,0.75,0.669,0.392,0.055,0.057,1518.0,https://www.vlr.gg/player/24587/bon?timespan=90d,0.848,0.9,
kya,děti ulice,0.948,176.679,0.988,116.903,0.682,0.625,0.173,0.081,0.099,535.0,https://www.vlr.gg/player/7231/kya?timespan=90d,0.92,0.783,"['Metizport', 'Szach Mat', 'unsigned', 'Formulation Gaming', 'NXT', 'Enterprise Esports', 'Pixel Lumina', 'Coalesce', 'Wintermint', 'Szach Mat', 'Nebezpečný zabijáci', 'no Tactic Team', 'SZESE', 'Zen eSports', 'Permitta Unicorns', 'XPERION NXT', 'ALTERNATE aTTaX', 'FOKUS', 'Team Galaga', 'Wygers', 'Wygers', 'SZK Esports', 'eQuizers', 'SLTitans Esports', 'Signum Reges', 'Team Aku Aku', 'Team Galaga', 'Team Galaga', 'FULL BOX 200', 'Sila4i', 'LANDODGERS', 'Sila4i', 'Baiters', 'Szypko', 'Vultures', 'Tenjiku', 'trashcan', 'trashcan', 'All Aim', 'Dragonslayerzzz', 'ZennIT', 'BXL Zoo ', 'VOICESAREBACK', 'K10', 'RQS Esports', 'The Whole Zoo', 'Sector Two', 'KRIGGERS', 'darkai & co', 'ukiyoo', 'NOM Junior', 'AW0BABOBS', 'Enterprise Esports', 'Ovation eSports', 'BulletProof', 'HEET', 'Astral Hypnos', 'John Howard', 'Team Vaminos']"
splash,RRQ Academy,1.359,308.672,1.436,194.192,0.763,1.093,0.182,0.25,0.148,488.0,https://www.vlr.gg/player/36685/splash?timespan=90d,0.92,0.793,[]
Juicy,Wolves Esports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/7426/juicy?timespan=90d,0.973,0.926,"['Nova Esports', 'JDG Esports', 'Dragon Ranger Gaming', 'Titan Esports Club', 'Nova Esports', 'Xi Lai Gaming', 'Xi Lai Gaming', 'Paper Rex', 'IGNITE', 'SIGMAGALAXY', 'sparklertots', 'BOOM Esports', 'Revenant Esports', 'FULL SENSE', 'Reve Drift Arena', 'ELEVATE', 'LaZe', 'Reve Drift Arena', ""Please Don't Fire"", 'Kizuna Esports', 'Ninjas in Galaxy', 'NEXGA', 'LaZe', 'ELEVATE', 'ORGLESS', 'NEXGA', ""Please Don't Fire"", 'LaZe', 'LaZe', 'Blitz Esports', ""Please Don't Fire"", 'NEXGA', 'ORGLESS', 'Ninjas in Galaxy', 'ENDER', 'Serenity Esports', 'LaZe', 'Redsea Esport', 'ENDER', 'Blitz Esports', 'ROX', 'Anita Max Wynn', 'jobless', 'BOOM Esports', 'NAOS', 'Dominatus', 'BOOM Esports', 'Solus Esports', 'ARF TEAM', 'Kizuna Esports', 'NEXGA', 'Chiz Borger', 'Insomniacs', 'SCARZ', 'BOOM Esports', 'Bonkers', 'Dplus Esports', 'SCARZ', 'Orangutan', 'X10 Esports', 'Kizuna Esports', 'X10 Esports', 'Enigma Gaming', 'Louvre', 'Todak', 'Teo Teo Teo', 'Bikini Bottom Pratahouse', 'Kizuna Esports', 'X10 Esports', 'X10 Esports', 'Enigma Gaming', 'X10 Esports', 'Hey! Yakiniku', 'Team Path', 'Louvre', 'Enigma Gaming', 'Todak', 'X10 Esports', 'Kizuna Esports', 'BOOM Esports', 'Revenant Esports', 'Velocity Gaming', 'BOOM Esports', 'Fancy United Esports', 'Dewa United Esports', 'XERXIA Esports', 'Made in Thailand', 'Made in Thailand', 'Global Esports', 'Team Heretics', 'Global Esports', 'BOOM Esports', 'Paper Rex', 'South Built Esports', 'NAOS', 'Made in Thailand', 'Oasis Gaming', 'South Built Esports', 'Team NKT', 'Louvre', 'Fancy United Esports', 'Velocity Gaming', 'Estar Esports', 'Fancy United Esports', 'Revenant Esports', 'Alter Ego', 'Global Esports', 'Velocity Gaming', 'XERXIA Esports', 'Oasis Gaming', 'No Namers', 'Lethal Esports', 'NAOS', 'Chill Cord', 'Kingsmen', 'The Reaper', 'Looking for team', 'ForteZ', 'shiba n the homies', 'shiba n the homies', 'Copium', 'Paper Rex', 'Alter Ego', 'Velocity Gaming', 'Global Esports', 'Paper Rex', 'South Built Esports', 'Velocity Gaming', 'BLEED', 'Team SGD', 'GermMy', 'BOOM Esports', 'Kingsmen', 'Sharper Esport', 'DivisionX Gaming', 'Todak', 'Beta Irons', 'SQS', 'Team SMG', 'Orgless', 'Paper Rex', 'Team SMG', 'DivisionX Gaming', 'Paper Rex', 'Reality Rift', 'Reality Rift', 'XIAO', 'NAGA ESPORTS', 'Wulf Esports', 'JMNY6']"
